Txn Ref Number,Account Number,Date Time,Description,Withdrawals,Credit
TXN4003047,924583611,16-09-2025 00:19,Insurance Premium,3739.36,
TXN4003048,924583611,28-04-2025 08:46,Investment Dividend,,10774.72
TXN4003049,560058708,19-05-2025 14:53,Grocery Purchase,3509.42,
TXN4003050,635153307,05-06-2025 23:00,Restaurant Bill,3502.11,
TXN4003051,924583611,19-08-2025 03:14,Fuel Expense,3474.77,
TXN4003052,573064860,23-10-2025 11:13,Online Shopping - Amazon,3837.27,
TXN4003053,957129235,03-05-2025 21:42,Fuel Expense,1760.05,
TXN4003054,259331851,11-09-2025 08:26,Interest Credit,,426.38
TXN4003055,957129235,19-09-2025 10:51,Utility Bill - Electricity,2822.11,
TXN4003056,259331851,20-10-2025 00:21,ATM Withdrawal,803.21,
TXN4003057,573064860,11-10-2025 14:59,Transfer to Friend,3162.22,
TXN4003058,305218736,27-09-2025 10:52,Transfer to Friend,24182.27,
TXN4003059,573064860,08-02-2025 12:27,Cash Deposit,,20767.65
TXN4003060,305218736,30-03-2025 01:27,Refund - Online Purchase,,3798.38
TXN4003061,192139634,23-01-2025 18:11,Refund - Online Purchase,,2904.48
TXN4003062,957129235,30-04-2025 14:53,Online Shopping - Flipkart,2433.50,
TXN4003063,635153307,06-03-2025 19:38,UPI Payment,1972.96,
TXN4003064,560058708,03-04-2025 00:00,Grocery Purchase,4654.42,
TXN4003065,578818953,28-09-2025 19:36,Utility Bill - Electricity,3700.89,
TXN4003066,578818953,30-09-2025 08:13,Zomato Order,543.76,
TXN4003067,259331851,09-07-2025 22:25,Restaurant Bill,1891.18,
TXN4003068,578818953,06-08-2025 05:27,Online Shopping - Amazon,3242.61,
TXN4003069,578818953,22-08-2025 22:58,Insurance Premium,2567.51,
TXN4003070,192139634,16-06-2025 21:06,Interest Credit,,330.57
TXN4003071,560058708,30-08-2025 12:28,UPI Payment,326.71,
TXN4003072,259331851,20-10-2025 10:00,Transfer to Friend,2785.59,
TXN4003073,305218736,18-10-2025 09:40,Online Shopping - Flipkart,3577.77,
TXN4003074,924583611,05-08-2025 09:00,Insurance Premium,13628.71,
TXN4003075,305218736,18-06-2025 06:38,Subscription Renewal,303.61,
TXN4003076,259331851,20-01-2025 15:09,Online Shopping - Amazon,5942.03,
TXN4003077,573064860,15-03-2025 13:01,Insurance Premium,8781.30,
TXN4003078,305218736,27-05-2025 23:05,Refund - Online Purchase,,6079.21
TXN4003079,560058708,07-08-2025 17:43,Fuel Expense,1023.71,
TXN4003080,305218736,09-07-2025 08:22,Restaurant Bill,1903.65,
TXN4003081,578818953,23-09-2025 16:52,Restaurant Bill,2322.54,
TXN4003082,924583611,27-10-2025 16:54,Investment Dividend,,6869.44
TXN4003083,924583611,08-07-2025 22:21,Refund - Online Purchase,,1909.90
TXN4003084,305218736,18-03-2025 08:36,Freelance Payment,,16688.76
TXN4003085,192139634,28-07-2025 23:58,Freelance Payment,,9066.22
TXN4003086,573064860,13-09-2025 23:46,Swiggy Instamart,790.22,
TXN4003087,560058708,01-01-2025 07:17,UPI Payment,2716.89,
TXN4003088,957129235,19-09-2025 02:14,Utility Bill - Electricity,1563.80,
TXN4003089,924583611,28-01-2025 06:00,Fuel Expense,3214.72,
TXN4003090,192139634,05-06-2025 04:08,ATM Withdrawal,7744.53,
TXN4003091,924583611,28-03-2025 14:39,Online Shopping - Amazon,2691.12,
TXN4003092,578818953,01-04-2025 16:53,Salary Deposit,,60696.52
TXN4003093,544914915,15-08-2025 19:18,Transfer to Friend,6914.06,
TXN4003094,635153307,03-05-2025 13:00,Interest Credit,,499.44
TXN4003095,578818953,02-02-2025 14:11,Salary Deposit,,87595.29
TXN4003096,957129235,14-10-2025 05:31,Grocery Purchase,4689.43,
TXN4003097,578818953,22-02-2025 00:03,Grocery Purchase,3278.59,
TXN4003098,259331851,10-07-2025 14:10,Transfer to Friend,5563.86,
TXN4003099,573064860,24-08-2025 23:50,Online Shopping - Amazon,1156.08,
TXN4003100,305218736,28-08-2025 11:29,Mutual Fund SIP,11433.26,
TXN4003101,192139634,28-08-2025 02:45,Cash Deposit,,32774.39
TXN4003102,544914915,25-07-2025 17:27,Swiggy Instamart,480.02,
TXN4003103,544914915,26-10-2025 09:43,UPI Payment,2581.92,
TXN4003104,573064860,22-04-2025 18:05,Refund - Online Purchase,,6808.25
TXN4003105,544914915,05-07-2025 06:31,Investment Dividend,,10560.45
TXN4003106,578818953,13-02-2025 18:05,Online Shopping - Amazon,2661.32,
TXN4003107,635153307,23-05-2025 16:04,Insurance Premium,8230.03,
TXN4003108,560058708,06-10-2025 16:28,Insurance Premium,3224.53,
TXN4003109,578818953,14-01-2025 22:48,UPI Payment,779.43,
TXN4003110,578818953,18-05-2025 11:51,Restaurant Bill,2262.16,
TXN4003111,305218736,29-03-2025 23:00,Zomato Order,396.97,
TXN4003112,924583611,06-01-2025 09:12,Online Shopping - Amazon,3509.14,
TXN4003113,305218736,28-03-2025 06:31,Restaurant Bill,1971.80,
TXN4003114,192139634,15-05-2025 08:55,Interest Credit,,66.42
TXN4003115,305218736,09-01-2025 01:34,Online Shopping - Flipkart,2531.31,
TXN4003116,544914915,04-06-2025 20:34,Online Shopping - Amazon,899.12,
TXN4003117,635153307,16-01-2025 10:09,Subscription Renewal,1416.17,
TXN4003118,305218736,19-05-2025 04:03,Grocery Purchase,1387.62,
TXN4003119,635153307,25-10-2025 06:12,Freelance Payment,,23573.61
TXN4003120,573064860,03-04-2025 05:43,Subscription Renewal,748.87,
TXN4003121,192139634,29-05-2025 20:29,Investment Dividend,,10523.56
TXN4003122,192139634,05-04-2025 06:41,ATM Withdrawal,12716.36,
TXN4003123,259331851,30-07-2025 08:52,Cash Deposit,,42251.25
TXN4003124,573064860,07-05-2025 06:25,Zomato Order,1347.62,
TXN4003125,259331851,15-09-2025 05:40,Swiggy Instamart,1440.31,
TXN4003126,957129235,29-09-2025 11:33,Zomato Order,490.51,
TXN4003127,192139634,07-02-2025 07:48,Grocery Purchase,3693.14,
TXN4003128,192139634,21-05-2025 09:30,Salary Deposit,,82986.06
TXN4003129,560058708,29-06-2025 20:00,Utility Bill - Electricity,3478.73,
TXN4003130,544914915,23-03-2025 16:03,Utility Bill - Electricity,943.66,
TXN4003131,192139634,11-04-2025 04:59,Fuel Expense,1845.47,
TXN4003132,573064860,19-07-2025 13:06,Online Shopping - Amazon,2247.19,
TXN4003133,544914915,19-03-2025 21:25,Swiggy Instamart,1282.89,
TXN4003134,578818953,18-05-2025 10:26,Interest Credit,,88.77
TXN4003135,305218736,20-07-2025 00:58,Freelance Payment,,17442.86
TXN4003136,957129235,03-07-2025 16:32,Zomato Order,1371.64,
TXN4003137,578818953,19-01-2025 19:23,Interest Credit,,306.81
TXN4003138,635153307,27-01-2025 05:40,Cash Deposit,,14033.47
TXN4003139,305218736,08-04-2025 11:17,Swiggy Instamart,1309.61,
TXN4003140,957129235,10-07-2025 17:42,Online Shopping - Amazon,491.99,
TXN4003141,924583611,23-09-2025 22:54,ATM Withdrawal,18216.45,
TXN4003142,578818953,01-05-2025 00:50,ATM Withdrawal,8739.16,
TXN4003143,560058708,02-08-2025 12:40,Cash Deposit,,6355.95
TXN4003144,573064860,13-05-2025 02:18,Interest Credit,,308.28
TXN4003145,578818953,17-04-2025 12:58,Freelance Payment,,12392.69
TXN4003146,544914915,05-06-2025 07:44,Restaurant Bill,3748.26,
TXN4003147,192139634,12-05-2025 11:57,Insurance Premium,12737.69,
TXN4003148,259331851,25-06-2025 20:46,Salary Deposit,,50245.88
TXN4003149,578818953,03-05-2025 02:07,ATM Withdrawal,12715.30,
TXN4003150,957129235,11-01-2025 07:57,Transfer to Friend,24662.59,
TXN4003151,578818953,19-05-2025 21:05,Refund - Online Purchase,,5995.07
TXN4003152,305218736,20-04-2025 12:46,Swiggy Instamart,1489.06,
TXN4003153,305218736,08-03-2025 23:48,Freelance Payment,,23845.11
TXN4003154,560058708,17-01-2025 02:33,Cash Deposit,,21322.50
TXN4003155,305218736,10-07-2025 16:56,Subscription Renewal,1438.02,
TXN4003156,560058708,10-04-2025 09:28,Salary Deposit,,94762.85
TXN4003157,544914915,13-01-2025 02:05,Salary Deposit,,54768.69
TXN4003158,259331851,22-05-2025 20:24,Mutual Fund SIP,10491.83,
TXN4003159,560058708,05-04-2025 09:39,Mutual Fund SIP,6913.57,
TXN4003160,192139634,25-06-2025 10:49,Interest Credit,,211.45
TXN4003161,544914915,02-01-2025 00:03,Online Shopping - Flipkart,1861.76,
TXN4003162,259331851,17-03-2025 09:27,Transfer to Friend,16304.29,
TXN4003163,924583611,19-05-2025 01:10,Transfer to Friend,22053.73,
TXN4003164,560058708,25-02-2025 14:38,Online Shopping - Amazon,1773.25,
TXN4003165,924583611,04-08-2025 04:59,UPI Payment,512.07,
TXN4003166,578818953,29-10-2025 13:31,ATM Withdrawal,10647.01,
TXN4003167,305218736,12-01-2025 21:23,Refund - Online Purchase,,4014.27
TXN4003168,957129235,26-08-2025 15:00,Subscription Renewal,819.16,
TXN4003169,305218736,11-08-2025 18:51,Investment Dividend,,3516.51
TXN4003170,544914915,09-04-2025 10:32,UPI Payment,495.66,
TXN4003171,578818953,23-09-2025 12:00,Fuel Expense,1352.95,
TXN4003172,544914915,03-08-2025 00:56,Interest Credit,,482.31
TXN4003173,924583611,07-06-2025 20:14,Fuel Expense,1996.66,
TXN4003174,573064860,13-09-2025 13:31,Cash Deposit,,13204.77
TXN4003175,635153307,16-07-2025 21:15,Fuel Expense,2043.01,
TXN4003176,578818953,18-06-2025 01:44,Mutual Fund SIP,2305.58,
TXN4003177,259331851,02-07-2025 05:18,Insurance Premium,14363.57,
TXN4003178,259331851,21-01-2025 16:45,Utility Bill - Electricity,2272.74,
TXN4003179,957129235,02-04-2025 19:59,Cash Deposit,,15447.78
TXN4003180,578818953,22-09-2025 16:03,Mutual Fund SIP,8940.11,
TXN4003181,259331851,26-08-2025 16:18,Freelance Payment,,29211.05
TXN4003182,544914915,04-10-2025 04:39,Interest Credit,,451.41
TXN4003183,560058708,15-02-2025 14:43,Online Shopping - Flipkart,2606.63,
TXN4003184,259331851,27-06-2025 20:06,Restaurant Bill,3297.92,
TXN4003185,544914915,12-10-2025 07:11,Cash Deposit,,4359.06
TXN4003186,259331851,05-02-2025 13:39,Interest Credit,,300.24
TXN4003187,305218736,12-09-2025 05:23,Subscription Renewal,1050.14,
TXN4003188,573064860,28-07-2025 11:15,Mutual Fund SIP,11600.58,
TXN4003189,560058708,02-01-2025 15:43,Subscription Renewal,462.26,
TXN4003190,578818953,09-05-2025 19:20,Fuel Expense,1991.25,
TXN4003191,544914915,11-03-2025 20:22,Salary Deposit,,61396.79
TXN4003192,635153307,24-09-2025 21:34,Restaurant Bill,2790.80,
TXN4003193,259331851,29-01-2025 02:36,Online Shopping - Flipkart,2298.41,
TXN4003194,305218736,31-10-2025 08:43,Subscription Renewal,361.03,
TXN4003195,560058708,11-10-2025 18:00,Swiggy Instamart,496.32,
TXN4003196,192139634,15-03-2025 08:22,Transfer to Friend,9743.05,
TXN4003197,259331851,05-06-2025 23:05,ATM Withdrawal,15888.28,
TXN4003198,544914915,10-10-2025 19:22,Insurance Premium,6917.88,
TXN4003199,560058708,29-01-2025 12:31,Transfer to Friend,24175.39,
TXN4003200,573064860,08-05-2025 23:31,Salary Deposit,,93320.39
TXN4003201,544914915,30-04-2025 17:53,Cash Deposit,,45226.51
TXN4003202,259331851,05-05-2025 09:00,Mutual Fund SIP,13994.73,
TXN4003203,957129235,21-05-2025 17:40,Mutual Fund SIP,2125.66,
TXN4003204,192139634,21-08-2025 22:34,Utility Bill - Electricity,3920.72,
TXN4003205,573064860,25-02-2025 19:49,Mutual Fund SIP,3395.16,
TXN4003206,259331851,29-09-2025 22:01,Utility Bill - Electricity,2187.43,
TXN4003207,259331851,30-06-2025 03:25,Zomato Order,939.39,
TXN4003208,573064860,10-10-2025 02:29,Subscription Renewal,324.14,
TXN4003209,573064860,18-02-2025 16:21,Insurance Premium,14123.99,
TXN4003210,635153307,03-01-2025 18:17,UPI Payment,422.84,
TXN4003211,259331851,12-08-2025 02:11,Grocery Purchase,4665.42,
TXN4003212,573064860,14-02-2025 21:14,ATM Withdrawal,3306.24,
TXN4003213,635153307,24-02-2025 07:19,Online Shopping - Amazon,4122.76,
TXN4003214,305218736,03-09-2025 20:03,Restaurant Bill,2256.86,
TXN4003215,259331851,08-02-2025 21:08,Subscription Renewal,1419.95,
TXN4003216,578818953,25-06-2025 22:50,Interest Credit,,479.30
TXN4003217,957129235,18-06-2025 06:51,Interest Credit,,294.42
TXN4003218,635153307,30-05-2025 21:00,UPI Payment,2870.12,
TXN4003219,635153307,27-08-2025 16:14,Zomato Order,907.28,
TXN4003220,573064860,16-07-2025 14:23,Cash Deposit,,18397.18
TXN4003221,578818953,11-07-2025 15:10,Online Shopping - Amazon,4603.02,
TXN4003222,578818953,21-07-2025 20:37,Interest Credit,,98.16
TXN4003223,560058708,18-02-2025 11:02,Cash Deposit,,10901.55
TXN4003224,924583611,18-01-2025 19:12,Refund - Online Purchase,,2803.77
TXN4003225,635153307,09-04-2025 09:11,ATM Withdrawal,11800.63,
TXN4003226,957129235,27-08-2025 01:31,Zomato Order,459.12,
TXN4003227,957129235,28-03-2025 06:19,Online Shopping - Flipkart,4121.38,
TXN4003228,544914915,08-08-2025 13:31,Online Shopping - Amazon,449.40,
TXN4003229,924583611,10-03-2025 16:25,Investment Dividend,,1969.72
TXN4003230,573064860,12-04-2025 15:52,UPI Payment,1966.51,
TXN4003231,192139634,20-07-2025 01:32,Subscription Renewal,1033.38,
TXN4003232,305218736,10-01-2025 17:50,Online Shopping - Flipkart,1167.44,
TXN4003233,305218736,01-03-2025 11:40,ATM Withdrawal,4178.82,
TXN4003234,560058708,03-10-2025 19:46,Subscription Renewal,1365.59,
TXN4003235,305218736,28-02-2025 09:22,Restaurant Bill,1049.46,
TXN4003236,305218736,27-01-2025 01:28,Restaurant Bill,1699.50,
TXN4003237,544914915,27-08-2025 09:50,Investment Dividend,,6402.75
TXN4003238,259331851,09-08-2025 20:44,Interest Credit,,279.99
TXN4003239,573064860,17-04-2025 09:09,Refund - Online Purchase,,630.15
TXN4003240,957129235,14-05-2025 23:17,Cash Deposit,,54454.07
TXN4003241,259331851,30-09-2025 02:09,Fuel Expense,3093.05,
TXN4003242,259331851,11-07-2025 17:40,Insurance Premium,9911.44,
TXN4003243,544914915,10-10-2025 16:30,Investment Dividend,,5116.15
TXN4003244,192139634,17-07-2025 18:16,Refund - Online Purchase,,1932.14
TXN4003245,635153307,04-07-2025 16:32,Fuel Expense,3006.83,
TXN4003246,635153307,08-01-2025 13:11,Subscription Renewal,529.31,
TXN4003247,924583611,13-09-2025 14:27,UPI Payment,1209.87,
TXN4003248,544914915,28-09-2025 14:58,Salary Deposit,,81795.34
TXN4003249,573064860,09-07-2025 22:30,Freelance Payment,,6003.11
TXN4003250,259331851,30-10-2025 11:40,Transfer to Friend,13414.69,
TXN4003251,635153307,14-09-2025 07:40,Grocery Purchase,1012.22,
TXN4003252,305218736,05-05-2025 10:46,Mutual Fund SIP,2299.98,
TXN4003253,544914915,20-05-2025 20:59,Mutual Fund SIP,8867.05,
TXN4003254,305218736,16-10-2025 21:54,Mutual Fund SIP,4231.49,
TXN4003255,957129235,21-04-2025 09:16,Restaurant Bill,1079.25,
TXN4003256,573064860,31-03-2025 08:21,Cash Deposit,,23046.47
TXN4003257,573064860,12-06-2025 18:56,Online Shopping - Flipkart,1599.93,
TXN4003258,578818953,10-01-2025 21:24,Restaurant Bill,3295.45,
TXN4003259,578818953,05-02-2025 17:49,Insurance Premium,3981.41,
TXN4003260,635153307,25-09-2025 22:25,Fuel Expense,2885.61,
TXN4003261,560058708,10-05-2025 09:33,Salary Deposit,,58879.80
TXN4003262,573064860,20-01-2025 11:57,Online Shopping - Flipkart,4574.57,
TXN4003263,635153307,27-05-2025 08:09,ATM Withdrawal,9274.20,
TXN4003264,578818953,04-10-2025 10:08,Investment Dividend,,9694.30
TXN4003265,578818953,30-09-2025 00:57,Transfer to Friend,7548.55,
TXN4003266,924583611,29-05-2025 12:34,Fuel Expense,3200.49,
TXN4003267,259331851,21-04-2025 22:44,Refund - Online Purchase,,6807.04
TXN4003268,573064860,18-07-2025 03:44,Cash Deposit,,55895.16
TXN4003269,573064860,16-06-2025 03:24,Freelance Payment,,28293.99
TXN4003270,635153307,12-06-2025 07:36,Refund - Online Purchase,,1040.63
TXN4003271,578818953,25-01-2025 20:36,Zomato Order,912.28,
TXN4003272,544914915,01-09-2025 12:03,Freelance Payment,,27645.22
TXN4003273,957129235,24-02-2025 18:43,ATM Withdrawal,14596.94,
TXN4003274,544914915,11-01-2025 18:22,Freelance Payment,,18960.50
TXN4003275,924583611,24-10-2025 08:59,Subscription Renewal,1005.34,
TXN4003276,259331851,24-10-2025 17:23,Refund - Online Purchase,,6392.19
TXN4003277,544914915,06-01-2025 19:28,Interest Credit,,242.88
TXN4003278,635153307,29-01-2025 08:13,Swiggy Instamart,1424.80,
TXN4003279,924583611,21-03-2025 04:55,Investment Dividend,,3028.29
TXN4003280,573064860,15-07-2025 05:13,Subscription Renewal,626.99,
TXN4003281,192139634,07-04-2025 22:55,Freelance Payment,,14639.84
TXN4003282,957129235,28-04-2025 11:06,Mutual Fund SIP,2059.70,
TXN4003283,957129235,29-05-2025 15:41,Interest Credit,,154.30
TXN4003284,578818953,16-03-2025 15:03,Online Shopping - Flipkart,707.31,
TXN4003285,924583611,30-03-2025 17:27,Online Shopping - Flipkart,4573.40,
TXN4003286,560058708,04-06-2025 06:04,Online Shopping - Amazon,4248.31,
TXN4003287,259331851,21-06-2025 11:43,Interest Credit,,324.35
TXN4003288,259331851,19-04-2025 11:16,Insurance Premium,12962.83,
TXN4003289,560058708,05-10-2025 22:15,Online Shopping - Amazon,2312.58,
TXN4003290,544914915,31-01-2025 14:03,Zomato Order,886.79,
TXN4003291,560058708,15-03-2025 11:38,Online Shopping - Amazon,557.76,
TXN4003292,544914915,14-06-2025 05:01,Online Shopping - Flipkart,1256.71,
TXN4003293,305218736,16-02-2025 23:56,UPI Payment,1612.02,
TXN4003294,192139634,10-09-2025 01:31,ATM Withdrawal,14145.12,
TXN4003295,924583611,02-01-2025 04:35,Cash Deposit,,24375.74
TXN4003296,305218736,23-08-2025 03:12,Online Shopping - Flipkart,1881.22,
TXN4003297,259331851,14-01-2025 15:57,Grocery Purchase,3039.46,
TXN4003298,560058708,09-07-2025 05:34,Zomato Order,1154.49,
TXN4003299,192139634,07-05-2025 13:33,UPI Payment,626.46,
TXN4003300,560058708,13-10-2025 14:34,Fuel Expense,2655.37,
TXN4003301,259331851,17-03-2025 22:50,Cash Deposit,,43730.48
TXN4003302,544914915,27-04-2025 23:57,Transfer to Friend,23383.74,
TXN4003303,544914915,29-04-2025 14:47,Online Shopping - Amazon,1837.37,
TXN4003304,259331851,26-10-2025 05:08,Investment Dividend,,6600.67
TXN4003305,573064860,26-03-2025 18:48,Cash Deposit,,33884.05
TXN4003306,544914915,01-02-2025 19:15,UPI Payment,2671.17,
TXN4003307,578818953,04-03-2025 01:40,Swiggy Instamart,1542.53,
TXN4003308,544914915,17-08-2025 06:10,ATM Withdrawal,12261.47,
TXN4003309,560058708,14-08-2025 17:35,ATM Withdrawal,7987.49,
TXN4003310,259331851,14-04-2025 01:26,Freelance Payment,,18349.72
TXN4003311,957129235,27-04-2025 06:14,Investment Dividend,,3194.12
TXN4003312,560058708,29-07-2025 13:21,Online Shopping - Flipkart,564.56,
TXN4003313,635153307,21-06-2025 08:57,Investment Dividend,,5421.15
TXN4003314,259331851,19-08-2025 23:51,Online Shopping - Flipkart,663.74,
TXN4003315,259331851,23-06-2025 10:27,Mutual Fund SIP,4574.25,
TXN4003316,957129235,25-01-2025 09:03,Insurance Premium,4674.43,
TXN4003317,635153307,10-02-2025 05:54,Subscription Renewal,1203.20,
TXN4003318,544914915,22-01-2025 00:13,Cash Deposit,,17018.31
TXN4003319,560058708,13-02-2025 11:32,UPI Payment,181.10,
TXN4003320,305218736,22-03-2025 12:38,Interest Credit,,98.39
TXN4003321,957129235,29-01-2025 09:49,Online Shopping - Flipkart,1249.83,
TXN4003322,544914915,22-06-2025 20:48,Mutual Fund SIP,8084.56,
TXN4003323,192139634,23-03-2025 01:21,Restaurant Bill,2741.00,
TXN4003324,635153307,13-05-2025 01:54,Mutual Fund SIP,10654.21,
TXN4003325,305218736,11-10-2025 12:20,Grocery Purchase,910.36,
TXN4003326,573064860,24-03-2025 19:20,Interest Credit,,268.25
TXN4003327,192139634,27-01-2025 05:17,Interest Credit,,402.01
TXN4003328,573064860,25-05-2025 08:07,Refund - Online Purchase,,4570.44
TXN4003329,259331851,09-05-2025 15:58,Transfer to Friend,4197.87,
TXN4003330,578818953,06-03-2025 08:34,ATM Withdrawal,17033.35,
TXN4003331,560058708,11-06-2025 18:12,Mutual Fund SIP,5280.16,
TXN4003332,544914915,31-07-2025 02:55,Cash Deposit,,51918.38
TXN4003333,578818953,25-07-2025 21:39,Utility Bill - Electricity,2572.30,
TXN4003334,573064860,06-07-2025 09:25,Restaurant Bill,3514.85,
TXN4003335,544914915,27-08-2025 06:27,Investment Dividend,,6335.42
TXN4003336,578818953,08-03-2025 06:02,Restaurant Bill,3575.94,
TXN4003337,573064860,22-07-2025 22:18,Subscription Renewal,763.61,
TXN4003338,573064860,05-03-2025 10:55,ATM Withdrawal,5142.21,
TXN4003339,573064860,27-09-2025 16:21,UPI Payment,2924.16,
TXN4003340,635153307,17-10-2025 14:05,Salary Deposit,,66349.38
TXN4003341,305218736,07-01-2025 11:04,Grocery Purchase,2224.77,
TXN4003342,635153307,13-03-2025 14:42,Interest Credit,,111.36
TXN4003343,573064860,03-08-2025 06:53,Investment Dividend,,7813.26
TXN4003344,957129235,31-08-2025 08:51,Grocery Purchase,2182.12,
TXN4003345,924583611,11-10-2025 17:46,Online Shopping - Flipkart,929.34,
TXN4003346,544914915,05-04-2025 17:34,Freelance Payment,,6655.94
TXN4003347,924583611,28-08-2025 23:34,Swiggy Instamart,1392.25,
TXN4003348,635153307,20-07-2025 10:46,Freelance Payment,,5134.72
TXN4003349,635153307,07-10-2025 16:33,Online Shopping - Flipkart,1513.23,
TXN4003350,259331851,26-02-2025 06:00,Cash Deposit,,21255.41
TXN4003351,544914915,09-07-2025 00:21,Utility Bill - Electricity,992.78,
TXN4003352,544914915,26-07-2025 02:16,Refund - Online Purchase,,6297.50
TXN4003353,192139634,06-03-2025 19:49,Mutual Fund SIP,11508.54,
TXN4003354,635153307,23-02-2025 20:16,Zomato Order,1340.67,
TXN4003355,560058708,08-08-2025 20:25,Mutual Fund SIP,14526.58,
TXN4003356,305218736,23-04-2025 23:29,Fuel Expense,1737.08,
TXN4003357,544914915,24-06-2025 22:57,ATM Withdrawal,7231.15,
TXN4003358,544914915,31-03-2025 12:31,Refund - Online Purchase,,1533.85
TXN4003359,635153307,09-01-2025 19:29,Interest Credit,,342.63
TXN4003360,192139634,12-07-2025 19:54,Insurance Premium,14430.35,
TXN4003361,560058708,19-05-2025 09:51,Refund - Online Purchase,,5186.76
